tconst,parentTconst,seasonNumber,episodeNumber,numVotes,showRating,showVotes,titleType,primaryTitle,averageRating,startYear,endYear,runtimeMinutes,genres,numSeasons,showVariance
tt1628656,tt0096697,22,17,781,8.7,350598,tvSeries,The Simpsons,6.1,1989,\N,22,"Animation,Comedy",31,0.374464532
tt1927865,tt0096697,22,22,827,8.7,350598,tvSeries,The Simpsons,6.8,1989,\N,22,"Animation,Comedy",31,0.413088156
tt2000327,tt0096697,23,1,1025,8.7,350598,tvSeries,The Simpsons,7,1989,\N,22,"Animation,Comedy",31,0.374464532
tt2083065,tt0096697,23,3,1008,8.7,350598,tvSeries,The Simpsons,6.4,1989,\N,22,"Animation,Comedy",31,0.374464532
tt2090363,tt0096697,23,6,1153,8.7,350598,tvSeries,The Simpsons,7.8,1989,\N,22,"Animation,Comedy",31,0.413088156
tt2098488,tt0096697,23,7,746,8.7,350598,tvSeries,The Simpsons,6.6,1989,\N,22,"Animation,Comedy",31,0.642793387
tt2107520,tt0096697,23,8,732,8.7,350598,tvSeries,The Simpsons,6,1989,\N,22,"Animation,Comedy",31,0.642793387
tt2107517,tt0096697,23,11,867,8.7,350598,tvSeries,The Simpsons,6.9,1989,\N,22,"Animation,Comedy",31,0.374464532
tt2107519,tt0096697,23,13,742,8.7,350598,tvSeries,The Simpsons,6.2,1989,\N,22,"Animation,Comedy",31,0.374464532
tt2214159,tt0096697,23,16,896,8.7,350598,tvSeries,The Simpsons,7.2,1989,\N,22,"Animation,Comedy",31,0.374464532
tt2328399,tt0096697,23,18,785,8.7,350598,tvSeries,The Simpsons,7,1989,\N,22,"Animation,Comedy",31,0.148393195
tt2107522,tt0096697,23,19,984,8.7,350598,tvSeries,The Simpsons,7.5,1989,\N,22,"Animation,Comedy",31,0.642793387
tt2400823,tt0096697,23,21,720,8.7,350598,tvSeries,The Simpsons,6.5,1989,\N,22,"Animation,Comedy",31,0.374464532
tt2507828,tt0096697,24,4,689,8.7,350598,tvSeries,The Simpsons,6.6,1989,\N,22,"Animation,Comedy",31,0.642793387
tt2533218,tt0096697,24,8,721,8.7,350598,tvSeries,The Simpsons,7.1,1989,\N,22,"Animation,Comedy",31,0.374464532
tt2580138,tt0096697,24,9,672,8.7,350598,tvSeries,The Simpsons,6.6,1989,\N,22,"Animation,Comedy",31,0.374464532
tt2581142,tt0096697,24,10,681,8.7,350598,tvSeries,The Simpsons,6.9,1989,\N,22,"Animation,Comedy",31,0.413088156
tt2710778,tt0096697,24,13,711,8.7,350598,tvSeries,The Simpsons,6.9,1989,\N,22,"Animation,Comedy",31,0.642793387
tt2710782,tt0096697,24,15,722,8.7,350598,tvSeries,The Simpsons,6.8,1989,\N,22,"Animation,Comedy",31,0.413088156
tt2850616,tt0096697,24,18,671,8.7,350598,tvSeries,The Simpsons,6.3,1989,\N,22,"Animation,Comedy",31,0.642793387
tt2850618,tt0096697,24,20,685,8.7,350598,tvSeries,The Simpsons,6.1,1989,\N,22,"Animation,Comedy",31,0.642793387
tt2857338,tt0096697,24,21,768,8.7,350598,tvSeries,The Simpsons,6.9,1989,\N,22,"Animation,Comedy",31,0.374464532
tt2930940,tt0096697,25,2,1012,8.7,350598,tvSeries,The Simpsons,6.9,1989,\N,22,"Animation,Comedy",31,0.642793387
tt2930950,tt0096697,25,5,729,8.7,350598,tvSeries,The Simpsons,6.8,1989,\N,22,"Animation,Comedy",31,0.374464532
tt3298158,tt0096697,25,6,770,8.7,350598,tvSeries,The Simpsons,6.3,1989,\N,22,"Animation,Comedy",31,0.642793387
tt2930952,tt0096697,25,8,728,8.7,350598,tvSeries,The Simpsons,6.3,1989,\N,22,"Animation,Comedy",31,0.374464532
tt3449580,tt0096697,25,11,755,8.7,350598,tvSeries,The Simpsons,7,1989,\N,22,"Animation,Comedy",31,0.642793387
tt3181550,tt0096697,25,13,804,8.7,350598,tvSeries,The Simpsons,6.5,1989,\N,22,"Animation,Comedy",31,0.374464532
tt2967634,tt0096697,25,20,1205,8.7,350598,tvSeries,The Simpsons,7.8,1989,\N,22,"Animation,Comedy",31,0.374464532
tt3319012,tt0096697,25,21,717,8.7,350598,tvSeries,The Simpsons,6.5,1989,\N,22,"Animation,Comedy",31,0.374464532
tt3552794,tt0096697,26,3,763,8.7,350598,tvSeries,The Simpsons,6.3,1989,\N,22,"Animation,Comedy",31,0.374464532
tt4165562,tt0096697,26,11,778,8.7,350598,tvSeries,The Simpsons,7.1,1989,\N,22,"Animation,Comedy",31,0.642793387
tt3990550,tt0096697,26,12,798,8.7,350598,tvSeries,The Simpsons,5.6,1989,\N,22,"Animation,Comedy",31,0.642793387
tt4357306,tt0096697,26,13,675,8.7,350598,tvSeries,The Simpsons,6.1,1989,\N,22,"Animation,Comedy",31,0.374464532
tt4390086,tt0096697,26,14,644,8.7,350598,tvSeries,The Simpsons,6.5,1989,\N,22,"Animation,Comedy",31,0.413088156
tt4437944,tt0096697,26,15,655,8.7,350598,tvSeries,The Simpsons,6.4,1989,\N,22,"Animation,Comedy",31,0.374464532
tt3181538,tt0096697,26,16,681,8.7,350598,tvSeries,The Simpsons,6.6,1989,\N,22,"Animation,Comedy",31,0.374464532
tt4480332,tt0096697,26,18,605,8.7,350598,tvSeries,The Simpsons,6.5,1989,\N,22,"Animation,Comedy",31,0.148393195
tt4480370,tt0096697,26,20,622,8.7,350598,tvSeries,The Simpsons,5.9,1989,\N,22,"Animation,Comedy",31,0.374464532
tt4480380,tt0096697,26,22,658,8.7,350598,tvSeries,The Simpsons,6.7,1989,\N,22,"Animation,Comedy",31,0.642793387
tt4341176,tt0096697,27,1,942,8.7,350598,tvSeries,The Simpsons,5.5,1989,\N,22,"Animation,Comedy",31,0.642793387
tt4480438,tt0096697,27,3,763,8.7,350598,tvSeries,The Simpsons,7,1989,\N,22,"Animation,Comedy",31,0.374464532
tt4480454,tt0096697,27,4,1006,8.7,350598,tvSeries,The Simpsons,7.5,1989,\N,22,"Animation,Comedy",31,0.642793387
tt4659896,tt0096697,27,8,649,8.7,350598,tvSeries,The Simpsons,6.8,1989,\N,22,"Animation,Comedy",31,0.374464532
tt4773522,tt0096697,27,9,1504,8.7,350598,tvSeries,The Simpsons,8.4,1989,\N,22,"Animation,Comedy",31,0.642793387
tt4932900,tt0096697,27,11,678,8.7,350598,tvSeries,The Simpsons,6.6,1989,\N,22,"Animation,Comedy",31,0.374464532
tt4773510,tt0096697,27,15,618,8.7,350598,tvSeries,The Simpsons,6.3,1989,\N,22,"Animation,Comedy",31,0.148393195
tt4818824,tt0096697,27,16,661,8.7,350598,tvSeries,The Simpsons,7,1989,\N,22,"Animation,Comedy",31,0.374464532
tt5222750,tt0096697,27,20,555,8.7,350598,tvSeries,The Simpsons,6.7,1989,\N,22,"Animation,Comedy",31,0.413088156
tt5222742,tt0096697,27,21,584,8.7,350598,tvSeries,The Simpsons,6.2,1989,\N,22,"Animation,Comedy",31,0.413088156
tt5718172,tt0096697,28,1,706,8.7,350598,tvSeries,The Simpsons,6,1989,\N,22,"Animation,Comedy",31,0.374464532
tt5847448,tt0096697,28,6,594,8.7,350598,tvSeries,The Simpsons,6.7,1989,\N,22,"Animation,Comedy",31,0.148393195
tt5847488,tt0096697,28,11,573,8.7,350598,tvSeries,The Simpsons,6.8,1989,\N,22,"Animation,Comedy",31,0.148393195
tt5847434,tt0096697,28,15,531,8.7,350598,tvSeries,The Simpsons,6.5,1989,\N,22,"Animation,Comedy",31,0.642793387
tt6225292,tt0096697,29,3,607,8.7,350598,tvSeries,The Simpsons,6.1,1989,\N,22,"Animation,Comedy",31,0.374464532
tt6890620,tt0096697,29,4,792,8.7,350598,tvSeries,The Simpsons,7.1,1989,\N,22,"Animation,Comedy",31,0.642793387
tt7480064,tt0096697,29,9,657,8.7,350598,tvSeries,The Simpsons,7.3,1989,\N,22,"Animation,Comedy",31,0.374464532
tt7156278,tt0096697,29,10,603,8.7,350598,tvSeries,The Simpsons,6.5,1989,\N,22,"Animation,Comedy",31,0.374464532
tt6890594,tt0096697,29,11,527,8.7,350598,tvSeries,The Simpsons,6.1,1989,\N,22,"Animation,Comedy",31,0.374464532
tt7156280,tt0096697,29,14,479,8.7,350598,tvSeries,The Simpsons,6.1,1989,\N,22,"Animation,Comedy",31,0.642793387
tt8068912,tt0096697,29,16,461,8.7,350598,tvSeries,The Simpsons,6.3,1989,\N,22,"Animation,Comedy",31,0.413088156
tt7343990,tt0096697,29,17,537,8.7,350598,tvSeries,The Simpsons,6.8,1989,\N,22,"Animation,Comedy",31,0.642793387
tt8259932,tt0096697,29,20,548,8.7,350598,tvSeries,The Simpsons,6.7,1989,\N,22,"Animation,Comedy",31,0.642793387
tt8292612,tt0096697,29,21,736,8.7,350598,tvSeries,The Simpsons,7.6,1989,\N,22,"Animation,Comedy",31,0.642793387
tt8340874,tt0096697,30,2,602,8.7,350598,tvSeries,The Simpsons,6,1989,\N,22,"Animation,Comedy",31,0.642793387
tt8340876,tt0096697,30,3,576,8.7,350598,tvSeries,The Simpsons,6.1,1989,\N,22,"Animation,Comedy",31,0.642793387
tt8340896,tt0096697,30,8,475,8.7,350598,tvSeries,The Simpsons,6.4,1989,\N,22,"Animation,Comedy",31,0.374464532
tt8730968,tt0096697,30,10,466,8.7,350598,tvSeries,The Simpsons,6.7,1989,\N,22,"Animation,Comedy",31,0.374464532
tt8730994,tt0096697,30,12,501,8.7,350598,tvSeries,The Simpsons,6.2,1989,\N,22,"Animation,Comedy",31,0.374464532
tt8733692,tt0096697,30,14,419,8.7,350598,tvSeries,The Simpsons,6.1,1989,\N,22,"Animation,Comedy",31,0.642793387
tt10933664,tt0096697,31,1,531,8.7,350598,tvSeries,The Simpsons,5.6,1989,\N,22,"Animation,Comedy",31,0.642793387
tt8340902,tt0096697,31,2,453,8.7,350598,tvSeries,The Simpsons,5.8,1989,\N,22,"Animation,Comedy",31,0.374464532
tt10750102,tt0096697,31,3,390,8.7,350598,tvSeries,The Simpsons,6.5,1989,\N,22,"Animation,Comedy",31,0.148393195
tt10750104,tt0096697,31,4,493,8.7,350598,tvSeries,The Simpsons,6.9,1989,\N,22,"Animation,Comedy",31,0.148393195
tt10773960,tt0096697,31,6,411,8.7,350598,tvSeries,The Simpsons,5.2,1989,\N,22,"Animation,Comedy",31,0.374464532
tt11312740,tt0096697,31,10,292,8.7,350598,tvSeries,The Simpsons,6.7,1989,\N,22,"Animation,Comedy",31,0.374464532
tt11312750,tt0096697,31,11,250,8.7,350598,tvSeries,The Simpsons,6,1989,\N,22,"Animation,Comedy",31,0.374464532
tt11312808,tt0096697,31,14,292,8.7,350598,tvSeries,The Simpsons,7.4,1989,\N,22,"Animation,Comedy",31,0.413088156
tt11755328,tt0096697,31,15,219,8.7,350598,tvSeries,The Simpsons,6.6,1989,\N,22,"Animation,Comedy",31,0.642793387
tt11873248,tt0096697,31,18,149,8.7,350598,tvSeries,The Simpsons,6.3,1989,\N,22,"Animation,Comedy",31,0.374464532
tt0697645,tt0098904,1,4,2298,8.8,240628,tvSeries,Seinfeld,7.4,1989,1998,22,Comedy,9,0.19756114
tt0697650,tt0098904,2,5,1939,8.8,240628,tvSeries,Seinfeld,7.9,1989,1998,22,Comedy,9,0.19756114
tt0697787,tt0098904,2,6,1953,8.8,240628,tvSeries,Seinfeld,8.1,1989,1998,22,Comedy,9,0.19756114
tt0697766,tt0098904,2,7,1973,8.8,240628,tvSeries,Seinfeld,8.4,1989,1998,22,Comedy,9,0.19756114
tt0697709,tt0098904,2,8,1973,8.8,240628,tvSeries,Seinfeld,8,1989,1998,22,Comedy,9,0.19756114
tt0697652,tt0098904,2,10,1934,8.8,240628,tvSeries,Seinfeld,7.5,1989,1998,22,Comedy,9,0.19756114
tt0697675,tt0098904,2,11,2492,8.8,240628,tvSeries,Seinfeld,8.8,1989,1998,22,Comedy,9,0.19756114
tt0697664,tt0098904,2,12,1894,8.8,240628,tvSeries,Seinfeld,7.8,1989,1998,22,Comedy,9,0.19756114
tt0697801,tt0098904,3,2,1811,8.8,240628,tvSeries,Seinfeld,7.8,1989,1998,22,Comedy,9,0.19756114
tt0697686,tt0098904,3,4,2165,8.8,240628,tvSeries,Seinfeld,7.3,1989,1998,22,Comedy,9,0.19756114
tt0697721,tt0098904,3,5,2240,8.8,240628,tvSeries,Seinfeld,8.7,1989,1998,22,Comedy,9,0.19756114
tt0697747,tt0098904,3,6,2590,8.8,240628,tvSeries,Seinfeld,8.9,1989,1998,22,Comedy,9,0.19756114
tt0697740,tt0098904,3,9,1844,8.8,240628,tvSeries,Seinfeld,8.1,1989,1998,22,Comedy,9,0.19756114
tt0697792,tt0098904,3,13,2313,8.8,240628,tvSeries,Seinfeld,8.8,1989,1998,22,Comedy,9,0.19756114
tt0697722,tt0098904,3,19,2564,8.8,240628,tvSeries,Seinfeld,9,1989,1998,22,Comedy,9,0.19756114
tt0697717,tt0098904,3,23,1732,8.8,240628,tvSeries,Seinfeld,8.5,1989,1998,22,Comedy,9,0.19756114
tt0697755,tt0098904,4,3,1786,8.8,240628,tvSeries,Seinfeld,8.7,1989,1998,22,Comedy,9,0.19756114
tt0697808,tt0098904,4,5,1608,8.8,240628,tvSeries,Seinfeld,8.1,1989,1998,22,Comedy,9,0.19756114
tt0697743,tt0098904,4,9,1725,8.8,240628,tvSeries,Seinfeld,8.3,1989,1998,22,Comedy,9,0.19756114
tt0697804,tt0098904,4,10,1652,8.8,240628,tvSeries,Seinfeld,8.3,1989,1998,22,Comedy,9,0.19756114
tt0697647,tt0098904,4,12,2367,8.8,240628,tvSeries,Seinfeld,9,1989,1998,22,Comedy,9,0.19756114
tt0697752,tt0098904,4,13,1786,8.8,240628,tvSeries,Seinfeld,8.6,1989,1998,22,Comedy,9,0.19756114
tt0697775,tt0098904,4,16,1639,8.8,240628,tvSeries,Seinfeld,8.3,1989,1998,22,Comedy,9,0.19756114
tt0697745,tt0098904,4,17,3143,8.8,240628,tvSeries,Seinfeld,9.4,1989,1998,22,Comedy,9,0.19756114
tt0697742,tt0098904,4,18,1702,8.8,240628,tvSeries,Seinfeld,8.2,1989,1998,22,Comedy,9,0.19756114
tt0697778,tt0098904,4,21,1726,8.8,240628,tvSeries,Seinfeld,8.5,1989,1998,22,Comedy,9,0.19756114
tt0697728,tt0098904,5,1,1812,8.8,240628,tvSeries,Seinfeld,8.6,1989,1998,22,Comedy,9,0.19756114
tt0697762,tt0098904,5,2,2406,8.8,240628,tvSeries,Seinfeld,9,1989,1998,22,Comedy,9,0.19756114
tt0697703,tt0098904,5,3,1668,8.8,240628,tvSeries,Seinfeld,8.5,1989,1998,22,Comedy,9,0.19756114
tt0697779,tt0098904,5,4,1624,8.8,240628,tvSeries,Seinfeld,8.3,1989,1998,22,Comedy,9,0.19756114
tt0697723,tt0098904,5,6,1663,8.8,240628,tvSeries,Seinfeld,8.6,1989,1998,22,Comedy,9,0.19756114
tt0697653,tt0098904,5,8,1673,8.8,240628,tvSeries,Seinfeld,8.4,1989,1998,22,Comedy,9,0.19756114
tt0697730,tt0098904,5,9,1535,8.8,240628,tvSeries,Seinfeld,7.9,1989,1998,22,Comedy,9,0.19756114
tt0697680,tt0098904,5,11,1561,8.8,240628,tvSeries,Seinfeld,8.2,1989,1998,22,Comedy,9,0.19756114
tt0697729,tt0098904,5,14,2924,8.8,240628,tvSeries,Seinfeld,9.3,1989,1998,22,Comedy,9,0.19756114
tt0697753,tt0098904,5,15,1654,8.8,240628,tvSeries,Seinfeld,8.6,1989,1998,22,Comedy,9,0.19756114
tt0697786,tt0098904,5,16,1528,8.8,240628,tvSeries,Seinfeld,7.8,1989,1998,22,Comedy,9,0.19756114
tt0697697,tt0098904,5,19,1773,8.8,240628,tvSeries,Seinfeld,8.7,1989,1998,22,Comedy,9,0.19756114
tt0697707,tt0098904,5,20,2446,8.8,240628,tvSeries,Seinfeld,9.1,1989,1998,22,Comedy,9,0.19756114
tt0697744,tt0098904,5,21,3338,8.8,240628,tvSeries,Seinfeld,9.6,1989,1998,22,Comedy,9,0.19756114
tt0697671,tt0098904,6,1,1532,8.8,240628,tvSeries,Seinfeld,8.1,1989,1998,22,Comedy,9,0.19756114
tt0697656,tt0098904,6,2,1581,8.8,240628,tvSeries,Seinfeld,8.3,1989,1998,22,Comedy,9,0.19756114
tt0697756,tt0098904,6,3,1533,8.8,240628,tvSeries,Seinfeld,8.3,1989,1998,22,Comedy,9,0.19756114
tt0697676,tt0098904,6,4,1518,8.8,240628,tvSeries,Seinfeld,8.3,1989,1998,22,Comedy,9,0.19756114
tt0697781,tt0098904,6,7,1506,8.8,240628,tvSeries,Seinfeld,8.3,1989,1998,22,Comedy,9,0.19756114
tt0697733,tt0098904,6,8,1462,8.8,240628,tvSeries,Seinfeld,8.2,1989,1998,22,Comedy,9,0.19756114
tt0697796,tt0098904,6,11,2202,8.8,240628,tvSeries,Seinfeld,9,1989,1998,22,Comedy,9,0.19756114
tt0697719,tt0098904,6,12,1527,8.8,240628,tvSeries,Seinfeld,8.7,1989,1998,22,Comedy,9,0.19756114
tt0697689,tt0098904,6,17,1499,8.8,240628,tvSeries,Seinfeld,8.4,1989,1998,22,Comedy,9,0.19756114
tt0697702,tt0098904,6,20,1919,8.8,240628,tvSeries,Seinfeld,8.8,1989,1998,22,Comedy,9,0.19756114
tt0697693,tt0098904,6,22,1496,8.8,240628,tvSeries,Seinfeld,8.5,1989,1998,22,Comedy,9,0.19756114
tt0697802,tt0098904,6,23,1451,8.8,240628,tvSeries,Seinfeld,8.1,1989,1998,22,Comedy,9,0.19756114
tt0697758,tt0098904,7,8,1441,8.8,240628,tvSeries,Seinfeld,8.5,1989,1998,22,Comedy,9,0.19756114
tt0697705,tt0098904,7,10,1700,8.8,240628,tvSeries,Seinfeld,8.7,1989,1998,22,Comedy,9,0.19756114
tt0697666,tt0098904,7,12,1515,8.8,240628,tvSeries,Seinfeld,8.7,1989,1998,22,Comedy,9,0.19756114
tt0697776,tt0098904,7,15,1396,8.8,240628,tvSeries,Seinfeld,8.5,1989,1998,22,Comedy,9,0.19756114
tt0697811,tt0098904,7,18,1384,8.8,240628,tvSeries,Seinfeld,8.2,1989,1998,22,Comedy,9,0.19756114
tt0697807,tt0098904,7,21,1364,8.8,240628,tvSeries,Seinfeld,8.4,1989,1998,22,Comedy,9,0.19756114
tt0697712,tt0098904,7,22,1879,8.8,240628,tvSeries,Seinfeld,8.8,1989,1998,22,Comedy,9,0.19756114
tt0697699,tt0098904,8,1,1381,8.8,240628,tvSeries,Seinfeld,8.3,1989,1998,22,Comedy,9,0.19756114
tt0697657,tt0098904,8,3,2366,8.8,240628,tvSeries,Seinfeld,9.2,1989,1998,22,Comedy,9,0.19756114
tt0697694,tt0098904,8,6,1344,8.8,240628,tvSeries,Seinfeld,8.2,1989,1998,22,Comedy,9,0.19756114
tt0697803,tt0098904,8,14,1363,8.8,240628,tvSeries,Seinfeld,8.2,1989,1998,22,Comedy,9,0.19756114
tt0697760,tt0098904,8,16,1486,8.8,240628,tvSeries,Seinfeld,8.7,1989,1998,22,Comedy,9,0.19756114
tt0697691,tt0098904,8,17,1532,8.8,240628,tvSeries,Seinfeld,8.6,1989,1998,22,Comedy,9,0.19756114
tt0697794,tt0098904,8,22,1527,8.8,240628,tvSeries,Seinfeld,8.6,1989,1998,22,Comedy,9,0.19756114
tt0697773,tt0098904,9,3,2134,8.8,240628,tvSeries,Seinfeld,9,1989,1998,22,Comedy,9,0.19756114
tt0697658,tt0098904,9,4,1436,8.8,240628,tvSeries,Seinfeld,8.3,1989,1998,22,Comedy,9,0.19756114
tt0697731,tt0098904,9,6,2392,8.8,240628,tvSeries,Seinfeld,9.1,1989,1998,22,Comedy,9,0.19756114
tt0697655,tt0098904,9,8,2478,8.8,240628,tvSeries,Seinfeld,9,1989,1998,22,Comedy,9,0.19756114
tt0697767,tt0098904,9,12,1441,8.8,240628,tvSeries,Seinfeld,8.4,1989,1998,22,Comedy,9,0.19756114
tt0697813,tt0098904,9,15,1301,8.8,240628,tvSeries,Seinfeld,8.1,1989,1998,22,Comedy,9,0.19756114
tt0697663,tt0098904,9,16,1702,8.8,240628,tvSeries,Seinfeld,8.5,1989,1998,22,Comedy,9,0.19756114
tt0697701,tt0098904,9,18,1976,8.8,240628,tvSeries,Seinfeld,8.9,1989,1998,22,Comedy,9,0.19756114
tt0697761,tt0098904,9,20,1447,8.8,240628,tvSeries,Seinfeld,8.1,1989,1998,22,Comedy,9,0.19756114
tt0893212,tt0098904,9,21,1281,8.8,240628,tvSeries,Seinfeld,8.1,1989,1998,22,Comedy,9,0.19756114
tt0697695,tt0098904,9,22,2459,8.8,240628,tvSeries,Seinfeld,7.7,1989,1998,22,Comedy,9,0.19756114
tt0583459,tt0108778,1,1,6530,8.9,757071,tvSeries,Friends,8.3,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583585,tt0108778,1,6,4292,8.9,757071,tvSeries,Friends,8.1,1994,2004,22,"Comedy,Romance",10,0.183441322
tt0583579,tt0108778,1,7,5494,8.9,757071,tvSeries,Friends,9,1994,2004,22,"Comedy,Romance",10,0.098826531
tt0583462,tt0108778,1,8,4178,8.9,757071,tvSeries,Friends,8.1,1994,2004,22,"Comedy,Romance",10,0.183441322
tt0583587,tt0108778,1,14,3888,8.9,757071,tvSeries,Friends,8.3,1994,2004,22,"Comedy,Romance",10,0.183441322
tt0583510,tt0108778,1,18,4360,8.9,757071,tvSeries,Friends,8.8,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583603,tt0108778,1,21,3789,8.9,757071,tvSeries,Friends,7.9,1994,2004,22,"Comedy,Romance",10,0.183441322
tt0583577,tt0108778,1,23,3939,8.9,757071,tvSeries,Friends,8.7,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583583,tt0108778,2,2,3687,8.9,757071,tvSeries,Friends,8.2,1994,2004,22,"Comedy,Romance",10,0.183441322
tt0583539,tt0108778,2,4,3573,8.9,757071,tvSeries,Friends,8,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583439,tt0108778,2,12,3739,8.9,757071,tvSeries,Friends,8.6,1994,2004,22,"Comedy,Romance",10,0.098826531
tt0831047,tt0108778,2,13,3878,8.9,757071,tvSeries,Friends,8.8,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583635,tt0108778,2,14,5751,8.9,757071,tvSeries,Friends,9.4,1994,2004,22,"Comedy,Romance",10,0.098826531
tt0583488,tt0108778,2,15,3942,8.9,757071,tvSeries,Friends,8.9,1994,2004,22,"Comedy,Romance",10,0.183441322
tt0583456,tt0108778,2,16,3451,8.9,757071,tvSeries,Friends,8.6,1994,2004,22,"Comedy,Romance",10,0.183441322
tt0583448,tt0108778,2,17,3423,8.9,757071,tvSeries,Friends,8.3,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583447,tt0108778,2,18,3418,8.9,757071,tvSeries,Friends,8.5,1994,2004,22,"Comedy,Romance",10,0.098826531
tt0583449,tt0108778,2,19,3511,8.9,757071,tvSeries,Friends,8.6,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583656,tt0108778,2,22,4168,8.9,757071,tvSeries,Friends,9,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583591,tt0108778,2,23,3376,8.9,757071,tvSeries,Friends,8.1,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583514,tt0108778,2,24,3351,8.9,757071,tvSeries,Friends,8.2,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583634,tt0108778,3,1,3499,8.9,757071,tvSeries,Friends,8.4,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583619,tt0108778,3,3,3339,8.9,757071,tvSeries,Friends,8.1,1994,2004,22,"Comedy,Romance",10,0.183441322
tt0583629,tt0108778,3,4,3214,8.9,757071,tvSeries,Friends,8.1,1994,2004,22,"Comedy,Romance",10,0.098826531
tt0583520,tt0108778,3,5,3305,8.9,757071,tvSeries,Friends,8.1,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583637,tt0108778,3,7,3252,8.9,757071,tvSeries,Friends,8.3,1994,2004,22,"Comedy,Romance",10,0.098826531
tt0583443,tt0108778,3,11,3390,8.9,757071,tvSeries,Friends,8.6,1994,2004,22,"Comedy,Romance",10,0.098826531
tt0583501,tt0108778,3,16,4213,8.9,757071,tvSeries,Friends,9.1,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583596,tt0108778,3,20,3147,8.9,757071,tvSeries,Friends,8.1,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583643,tt0108778,3,22,3200,8.9,757071,tvSeries,Friends,8.3,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583657,tt0108778,3,24,3266,8.9,757071,tvSeries,Friends,8.1,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583496,tt0108778,3,25,3615,8.9,757071,tvSeries,Friends,8.9,1994,2004,22,"Comedy,Romance",10,0.098826531
tt0583620,tt0108778,4,1,4117,8.9,757071,tvSeries,Friends,9.1,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583588,tt0108778,4,2,3186,8.9,757071,tvSeries,Friends,8.1,1994,2004,22,"Comedy,Romance",10,0.183441322
tt0583571,tt0108778,4,3,3201,8.9,757071,tvSeries,Friends,8.5,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583515,tt0108778,4,8,4153,8.9,757071,tvSeries,Friends,9.1,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583490,tt0108778,4,9,3056,8.9,757071,tvSeries,Friends,7.9,1994,2004,22,"Comedy,Romance",10,0.098826531
tt0583541,tt0108778,4,11,3222,8.9,757071,tvSeries,Friends,8.5,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583600,tt0108778,4,12,6037,8.9,757071,tvSeries,Friends,9.5,1994,2004,22,"Comedy,Romance",10,0.183441322
tt0583547,tt0108778,4,13,3018,8.9,757071,tvSeries,Friends,8.2,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583505,tt0108778,4,19,3180,8.9,757071,tvSeries,Friends,8.7,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583513,tt0108778,4,20,3125,8.9,757071,tvSeries,Friends,8.5,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583618,tt0108778,4,21,3378,8.9,757071,tvSeries,Friends,7.2,1994,2004,22,"Comedy,Romance",10,0.183441322
tt0583437,tt0108778,5,1,3621,8.9,757071,tvSeries,Friends,8.9,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583440,tt0108778,5,3,3343,8.9,757071,tvSeries,Friends,8.8,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583467,tt0108778,5,4,3006,8.9,757071,tvSeries,Friends,8.3,1994,2004,22,"Comedy,Romance",10,0.183441322
tt0583622,tt0108778,5,5,3227,8.9,757071,tvSeries,Friends,8.8,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583617,tt0108778,5,10,2992,8.9,757071,tvSeries,Friends,8.2,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583511,tt0108778,5,11,3795,8.9,757071,tvSeries,Friends,9.1,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583593,tt0108778,5,16,3189,8.9,757071,tvSeries,Friends,8.6,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583475,tt0108778,5,18,2912,8.9,757071,tvSeries,Friends,8,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0583524,tt0108778,5,22,2871,8.9,757071,tvSeries,Friends,8.3,1994,2004,22,"Comedy,Romance",10,0.183441322
tt0583500,tt0108778,5,23,3297,8.9,757071,tvSeries,Friends,8.8,1994,2004,22,"Comedy,Romance",10,0.296563747
tt0831990,tt0108778,5,24,3743,8.9,757071,tvSeries,Friends,9.1,1994,2004,22,"Comedy,Romance",10,0.296563747
